"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
2008.9928	"P10493"	"Nidogen-1"	"Nid1"	0	7715800	5200600	4305466.66666667	5200600	2.65508670065892	0.019390779215653
874.43961	"P14869"	"60S acidic ribosomal protein P0"	"Rplp0"	20019000	9678100	23420000	17705700	20019000	1.81504977078266	0.102613993926764
1188.5622	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	9083500	5857000	0	4980166.66666667	5857000	1.82076113720232	0.0937351831096539
1550.6883	"O08638"	"Myosin-9;Myosin-10;Myosin-11;Myosin-14"	"Myh9;Myh10;Myh11;Myh14"	10847000	8786200	18056000	12563066.6666667	10847000	2.51867105742299	0.0196483578627878
1101.5666	"Q9DBD0"	"Inhibitor of carbonic anhydrase"	"Ica"	2828100	5450800	2664000	3647633.33333333	2828100	2.64201086197075	0.0126717857632492
1256.5408	"Q9CWK8"	"Sorting nexin-2"	"Snx2"	8131700	6415800	6535600	7027700	6535600	1.81866912244562	0.0797217862310359
922.43961	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	45786000	74158000	30338000	50094000	45786000	2.06947778860949	0.0476381932531726
1081.5152	"Q9WVA4"	"Transgelin-2"	"Tagln2"	13730000	7643300	12006000	11126433.3333333	12006000	2.91717588519533	0.00815584562501739
1046.5033	"Q91YR1"	"Twinfilin-1"	"Twf1"	4959200	2039400	1968400	2989000	2039400	2.34828929716638	0.0302737710318174
1025.4302	"Q9R257"	"Heme-binding protein 1"	"Hebp1"	6499000	3560200	4312100	4790433.33333333	4312100	2.04353216251584	0.0509670774097968
1295.5994	"P20152"	"Vimentin"	"Vim"	255490000	132830000	239920000	209413333.333333	239920000	3.10845171337865	0.00489597432437182
1364.6208	"Q9CR51"	"V-type proton ATPase subunit G 1"	"Atp6v1g1"	39744000	18440000	30528000	29570666.6666667	30528000	2.78878518687979	0.0157118112653774
859.3858	"P09103"	"Protein disulfide-isomerase"	"P4hb"	18353000	4908300	16970000	13410433.3333333	16970000	2.91801303776382	0.00690384678248905
1806.9152	"P47199"	"Quinone oxidoreductase"	"Cryz"	16151000	8777500	11808000	12245500	11808000	1.87286113828686	0.078712281204293
2019.9037	"Q05186"	"Reticulocalbin-1"	"Rcn1"	2577700	3125200	3995700	3232866.66666667	3125200	1.65146920361874	0.114944791015009
2047.8873	"O35887"	"Calumenin"	"Calu"	38147000	31281000	46924000	38784000	38147000	1.68981140971039	0.101950396416899
1333.615	"Q07417"	"Short-chain specific acyl-CoA dehydrogenase, mitochondrial"	"Acads"	10711000	4133400	13320000	9388133.33333333	10711000	2.42322802767835	0.0237472543149168
1069.508	"Q8VEM8"	"Phosphate carrier protein, mitochondrial"	"Slc25a3"	126220000	56140000	114760000	99040000	114760000	1.89632240605507	0.0714315856407198
1725.8244	"O88947"	"Coagulation factor X;Factor X light chain;Factor X heavy chain;Activated factor Xa heavy chain"	"F10"	0	6411000	3650900	3353966.66666667	3650900	2.22936798246541	0.0355986645368168
2081.0793	"O35114"	"Lysosome membrane protein 2"	"Scarb2"	75212000	34957000	18844000	43004333.3333333	34957000	1.92841678361749	0.0727628880433317
1401.7028	"P45952"	"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"	"Acadm"	26547000	34943000	38461000	33317000	34943000	2.43280363728794	0.0307367736918155
1014.5597	"Q61207"	"Prosaposin"	"Psap"	137770000	42378000	36061000	72069666.6666667	42378000	4.78233126531125	2.90851994598101e-05
900.49165	"Q8VDD5"	"Myosin-9"	"Myh9"	6984900	4799400	13856000	8546766.66666667	6984900	3.86924618803246	0.000452031480075776
1489.726	"O08638"	"Myosin-11"	"Myh11"	17976000	27387000	20348000	21903666.6666667	20348000	1.82064791984944	0.0857537064283728
1246.583	"P14733"	"Lamin-B1"	"Lmnb1"	13738000	14798000	31038000	19858000	14798000	1.904686640073	0.0685442564317233
951.49131	"Q9JII6"	"Alcohol dehydrogenase [NADP(+)]"	"Akr1a1"	18608000	11475000	21901000	17328000	18608000	1.79408708667674	0.0864062800487046
2183.0495	"Q99PV0"	"Pre-mRNA-processing-splicing factor 8"	"Prpf8"	69878000	5373800	7904900	27718900	7904900	1.58233899716396	0.151468824712066
1981.9356	"Q8BH97"	"Reticulocalbin-3"	"Rcn3"	8618100	25531000	45390000	26513033.3333333	25531000	3.30159535057909	0.00251346424157603
2124.8616	"O70433"	"Four and a half LIM domains protein 2"	"Fhl2"	2316500	2488000	3287300	2697266.66666667	2488000	1.62127956000044	0.12234853050277
1167.6023	"Q9QZE5"	"Coatomer subunit gamma-1"	"Copg1"	7628600	4805100	7775300	6736333.33333333	7628600	1.86458799324205	0.0762159009509258
2033.9403	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	12479000	14937000	9189500	12201833.3333333	12479000	1.92346104886529	0.0633328409470761
1058.5608	"Q80UW8"	"DNA-directed RNA polymerases I, II, and III subunit RPABC1"	"Polr2e"	0	1831600	4388100	2073233.33333333	1831600	1.58886006961476	0.135798724717409
1305.5626	"Q921I1"	"Serotransferrin"	"Tf"	0	279010000	269760000	182923333.333333	269760000	1.72978026274454	0.218924376413651
808.37153	"Q921X9"	"Protein disulfide-isomerase A5"	"Pdia5"	9232500	3117500	5382100	5910700	5382100	1.67623147202821	0.115614503255268
1186.6346	"Q9R111"	"Guanine deaminase"	"Gda"	9223100	6079100	14519000	9940400	9223100	3.18313077387888	0.00314846483259825
1565.7209	"Q00915"	"Retinol-binding protein 1"	"Rbp1"	11177000	11133000	14128000	12146000	11177000	4.74229468947852	2.62863429112081e-05
838.43374	"Q5SUR0"	"Phosphoribosylformylglycinamidine synthase"	"Pfas"	0	3193200	4387300	2526833.33333333	3193200	1.7200259261224	0.11229222098396
1051.4822	"P34928"	"Apolipoprotein C-I;Truncated apolipoprotein C-I"	"Apoc1"	25429000	40453000	52098000	39326666.6666667	40453000	3.70385703886184	0.000716853648510039
1447.6943	"O70439"	"Syntaxin-7"	"Stx7"	13333000	7488200	12722000	11181066.6666667	12722000	2.02419691808658	0.0537709477910534
1534.7627	"P70336"	"Rho-associated protein kinase 2"	"Rock2"	0	8229900	7970800	5400233.33333333	7970800	1.62406277369289	0.13209326279299
1207.5873	"P08207"	"Protein S100-A10"	"S100a10"	23190000	13340000	17485000	18005000	17485000	2.2998295255065	0.0281545971407741
2107.9732	"Q91W90"	"Thioredoxin domain-containing protein 5"	"Txndc5"	4004800	3033400	4965700	4001300	4004800	1.54082854576702	0.140908455989096
821.40317	"P45952"	"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"	"Acadm"	13097000	4394000	19900000	12463666.6666667	13097000	2.12932295092188	0.0484080922336131
890.44978	"P56959"	"RNA-binding protein FUS"	"Fus"	40762000	18701000	49797000	36420000	40762000	2.35042908049787	0.0379741179132076
918.39795	"P16546"	"Spectrin alpha chain, non-erythrocytic 1"	"Sptan1"	3496400	4317100	6614700	4809400	4317100	2.20441377343336	0.0371879221089499
1006.5084	"Q91WK2"	"Eukaryotic translation initiation factor 3 subunit H"	"Eif3h"	10186000	18681000	8919200	12595400	10186000	1.55478086832487	0.135401098493734
1022.492	"P67778"	"Prohibitin"	"Phb"	20501000	14767000	28339000	21202333.3333333	20501000	1.51158543285555	0.146207874185705
1921.8768	"Q9CZD3"	"Glycine--tRNA ligase"	"Gars"	5897600	6201000	7417200	6505266.66666667	6201000	2.19442620830431	0.041872252983828
1351.6256	"Q9CZ44"	"NSFL1 cofactor p47"	"Nsfl1c"	0	2471100	3307500	1926200	2471100	1.55987498417761	0.152127292830284
1203.6499	"Q9QZQ8"	"Core histone macro-H2A.1"	"H2afy"	19538000	11237000	0	10258333.3333333	11237000	1.84022354470331	0.0950550010016511
2688.2959	"Q61147"	"Ceruloplasmin"	"Cp"	25069000	51079000	14298000	30148666.6666667	25069000	2.3945897580243	0.0239852755004331
2106.0171	"P47754"	"F-actin-capping protein subunit alpha-2"	"Capza2"	49899000	46086000	37321000	44435333.3333333	46086000	1.8485479230786	0.0764301599573071
1360.6147	"Q9EQP2"	"EH domain-containing protein 4"	"Ehd4"	9893100	7492700	6865200	8083666.66666667	7492700	3.34556061422692	0.00201413018523259
914.48214	"P70699"	"Lysosomal alpha-glucosidase"	"Gaa"	2931800	2254300	2662500	2616200	2662500	1.85543417386794	0.0742085772004613
1292.5732	"P23953"	"Carboxylesterase 1C"	"Ces1c"	85851000	180170000	125350000	130457000	125350000	2.42626788639038	0.0207792687307822
848.43922	"O35350"	"Calpain-1 catalytic subunit"	"Capn1"	0	4453600	10237000	4896866.66666667	4453600	2.49986258506757	0.0228544039004882
748.3603	"P21981"	"Protein-glutamine gamma-glutamyltransferase 2"	"Tgm2"	12692000	5662000	0	6118000	5662000	1.6558464706746	0.142633796541105
1187.5571	"Q00519"	"Xanthine dehydrogenase/oxidase;Xanthine dehydrogenase;Xanthine oxidase"	"Xdh"	4754400	4471400	6842000	5355933.33333333	4754400	3.55459126626628	0.000961329800262181
1359.6882	"P62858"	"40S ribosomal protein S28"	"Rps28"	66685000	47174000	78369000	64076000	66685000	2.76024780281882	0.0303559838298287
1878.9099	"Q61164"	"Transcriptional repressor CTCF"	"Ctcf"	6310900	4035200	2342200	4229433.33333333	4035200	1.84341128567956	0.078740295590804
2291.9931	"P31324"	"cAMP-dependent protein kinase type II-beta regulatory subunit"	"Prkar2b"	2575100	12830000	5982800	7129300	5982800	1.94837879169473	0.0642655643883523
1137.6394	"Q9JLQ0"	"CD2-associated protein"	"Cd2ap"	0	951960	1347700	766553.333333333	951960	1.74402523857769	0.0902573186969319
1910.9262	"Q6P5E4"	"UDP-glucose:glycoprotein glucosyltransferase 1"	"Uggt1"	11304000	8605700	5896400	8602033.33333333	8605700	2.19610401709671	0.0423108380993186
1547.8235	"P46935"	"E3 ubiquitin-protein ligase NEDD4"	"Nedd4"	0	5830000	9231400	5020466.66666667	5830000	2.10973189164286	0.0545741783079537
2206.0331	"Q8VCM7"	"Fibrinogen gamma chain"	"Fgg"	43551000	48982000	62071000	51534666.6666667	48982000	3.41949031588265	0.00237137841190751
1733.8836	"Q9D1A2"	"Cytosolic non-specific dipeptidase"	"Cndp2"	61360000	34801000	45639000	47266666.6666667	45639000	3.73866172270899	0.00237492295259464
2093.9	"P55096"	"ATP-binding cassette sub-family D member 3"	"Abcd3"	0	7928800	8827000	5585266.66666667	7928800	1.70110821037227	0.127685697169055
2769.2035	"Q61233"	"Plastin-2"	"Lcp1"	27712000	18096000	0	15269333.3333333	18096000	2.66473519202855	0.0191986684457049
1429.695	"P59114"	"Phosphorylated CTD-interacting factor 1"	"Pcif1"	0	41678000	41692000	27790000	41678000	1.57649986343718	0.19563763801309
765.36572	"Q61599"	"Rho GDP-dissociation inhibitor 2"	"Arhgdib"	9430900	12951000	18966000	13782633.3333333	12951000	4.10473153749033	0.000236488558757362
2865.4106	"P26041"	"Moesin"	"Msn"	0	10291000	9593300	6628100	9593300	2.64558891514528	0.0168210278839624
3342.7242	"P26039"	"Talin-1"	"Tln1"	66128000	20949000	26487000	37854666.6666667	26487000	2.09846124030193	0.0495525947065164
1134.571	"Q9WTQ5"	"A-kinase anchor protein 12"	"Akap12"	11486000	7229800	9165500	9293766.66666667	9165500	2.16865274245561	0.0495018092433199
1173.5965	"P57780"	"Alpha-actinin-4;Alpha-actinin-3;Alpha-actinin-1"	"Actn4;Actn3;Actn1"	14321000	19894000	21899000	18704666.6666667	19894000	2.21922328594968	0.0335918753358531
899.43888	"P23116"	"Eukaryotic translation initiation factor 3 subunit A"	"Eif3a"	6039100	3303900	6567900	5303633.33333333	6039100	2.61760868372753	0.0208473577059449
1232.5819	"P09542"	"Myosin light chain 3"	"Myl3"	37024000	45591000	60971000	47862000	45591000	2.05145664526299	0.0489541303350322
1103.5095	"P17225"	"Polypyrimidine tract-binding protein 1;Polypyrimidine tract-binding protein 3"	"Ptbp1;Ptbp3"	32806000	8366100	27463000	22878366.6666667	27463000	1.93025833919579	0.077485001281888
1912.9054	"Q8BTM8"	"Filamin-A"	"Flna"	11899000	20309000	4361700	12189900	11899000	2.2097177591996	0.0390884439308882
751.35007	"Q99PT1"	"Rho GDP-dissociation inhibitor 1"	"Arhgdia"	33318000	11828000	24494000	23213333.3333333	24494000	2.16194701237607	0.0467328553324133
1961.0106	"P70699"	"Lysosomal alpha-glucosidase"	"Gaa"	5265600	2964300	4911800	4380566.66666667	4911800	2.8599979646645	0.00718897078435074
921.46683	"Q99KI0"	"Aconitate hydratase, mitochondrial"	"Aco2"	19061000	2518100	16004000	12527700	16004000	1.5648133583522	0.173397252728696
2242.0807	"Q3TW96"	"UDP-N-acetylhexosamine pyrophosphorylase-like protein 1"	"Uap1l1"	21526000	7132200	19116000	15924733.3333333	19116000	2.87326420133192	0.00800484999530273
1434.6164	"Q99KQ4"	"Nicotinamide phosphoribosyltransferase"	"Nampt"	6763700	9481500	8506200	8250466.66666667	8506200	1.53532579966576	0.142006427911746
1215.6037	"Q68FD5"	"Clathrin heavy chain 1"	"Cltc"	40198000	20865000	16989000	26017333.3333333	20865000	1.65748981444079	0.120783513384013
1168.6241	"Q07417"	"Short-chain specific acyl-CoA dehydrogenase, mitochondrial"	"Acads"	8282200	5377400	19144000	10934533.3333333	8282200	1.69505534544299	0.109096752441325
1118.543	"P50516"	"V-type proton ATPase catalytic subunit A"	"Atp6v1a"	18416000	1619900	13143000	11059633.3333333	13143000	2.19293219490359	0.0561442203864965
1244.6084	"P61982"	"14-3-3 protein eta;14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed"	"Ywhah;Ywhag"	95538000	9546700	40040000	48374900	40040000	2.11900624761155	0.0627305655514193
1908.8715	"Q9WV32"	"Actin-related protein 2/3 complex subunit 1B"	"Arpc1b"	8570600	22729000	24091000	18463533.3333333	22729000	2.48050645535562	0.0189714918298979
929.4243	"Q9D1K2"	"V-type proton ATPase subunit F"	"Atp6v1f"	6125500	916160	6484100	4508586.66666667	6125500	1.94359182920127	0.0745659807283226
1102.468	"Q9JHU4"	"Cytoplasmic dynein 1 heavy chain 1"	"Dync1h1"	7330600	1312100	5613300	4752000	5613300	1.64941856521251	0.139198087844954
1103.54	"Q01339"	"Beta-2-glycoprotein 1"	"Apoh"	9782900	5925600	11130000	8946166.66666667	9782900	2.84206774083751	0.00826343584151185
1990.8697	"P62748"	"Hippocalcin-like protein 1"	"Hpcal1"	19134000	7337300	22188000	16219766.6666667	19134000	2.32814268093104	0.0304005698549374
1101.5666	"Q9DCW4"	"Electron transfer flavoprotein subunit beta"	"Etfb"	24939000	19564000	49200000	31234333.3333333	24939000	1.71486481697162	0.0994577428512941
1886.9222	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	10185000	13981000	34615000	19593666.6666667	13981000	2.34065354218211	0.0274197872607011
1029.5706	"Q01730"	"Ras suppressor protein 1"	"Rsu1"	11006000	7482300	10722000	9736766.66666667	10722000	1.91628975066834	0.0690570119375089
844.42905	"P40124"	"Adenylyl cyclase-associated protein 1"	"Cap1"	30697000	19012000	83651000	44453333.3333333	30697000	2.4669290452994	0.0248670348144027
2398.3108	"P21447"	"Multidrug resistance protein 1A;Multidrug resistance protein 1B"	"Abcb1a;Abcb1b"	0	1567500	1251600	939700	1251600	1.80749476780395	0.0919331606983802
2054.0783	"P50516"	"V-type proton ATPase catalytic subunit A"	"Atp6v1a"	87201000	25486000	23905000	45530666.6666667	25486000	1.51868146292749	0.155671430051114
995.49977	"P10605"	"Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain"	"Ctsb"	530110000	271860000	562870000	454946666.666667	530110000	7.05519406012379	1.42323444483566e-07
1472.6896	"E9PV24"	"Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain"	"Fga"	34608000	36849000	81382000	50946333.3333333	36849000	3.92528509107522	0.00071267135006643
1509.7787	"P60904"	"DnaJ homolog subfamily C member 5"	"Dnajc5"	0	9117900	12225000	7114300	9117900	1.68886792537882	0.120984638879108
1158.5881	"Q9Z1G4"	"V-type proton ATPase 116 kDa subunit a isoform 1"	"Atp6v0a1"	4296100	3034000	2682200	3337433.33333333	3034000	1.5954534437968	0.129653025182659
1705.9039	"Q64726"	"Zinc-alpha-2-glycoprotein"	"Azgp1"	0	8860300	14791000	7883766.66666667	8860300	2.34811350217497	0.0310607930199921
1056.6179	"O08756"	"3-hydroxyacyl-CoA dehydrogenase type-2"	"Hsd17b10"	19046000	15356000	21808000	18736666.6666667	19046000	1.93156913126626	0.0645787418359717
815.45012	"P70696"	"Histone H2B type 1-P;Histone H2B type 1-K;Histone H2B type 1-C/E/G;Histone H2B type 2-B;Histone H2B type 1-H;Histone H2B type 1-B;Histone H2B type 1-M;Histone H2B type 1-F/J/L;Histone H2B type 1-A"	"Hist1h2bp;Hist1h2bk;Hist1h2bc;Hist2h2bb;Hist1h2bh;Hist1h2bb;Hist1h2bm;Hist1h2bf;Hist1h2ba"	721770000	223230000	666480000	537160000	666480000	1.50525896691798	0.165205797795347
2413.2336	"P28653"	"Biglycan"	"Bgn"	147820000	176520000	166460000	163600000	166460000	5.63373307225329	1.8529389393806e-06
1363.666	"O35639"	"Annexin A3"	"Anxa3"	31818000	13946000	21789000	22517666.6666667	21789000	3.59271095418227	0.00102473853006568
2424.3363	"Q99P88"	"Nuclear pore complex protein Nup155"	"Nup155"	5760100	2480200	3061300	3767200	3061300	1.72070686512317	0.103821529239282
1160.6111	"P63260"	"Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed;Actin, aortic smooth muscle;Actin, gamma-enteric smooth muscle;Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed;Actin, alpha cardiac muscle 1;Actin, alpha skeletal muscle"	"Actb;Acta2;Actg2;Actg1;Actc1;Acta1"	1098800000	1083400000	1294200000	1158800000	1098800000	1.53567817931968	0.137557124753886
2835.4041	"Q9D1Q6"	"Endoplasmic reticulum resident protein 44"	"Erp44"	54019000	14367000	7328000	25238000	14367000	2.45793865471841	0.0292951268280666
1329.7252	"Q3ZRW6"	"Clusterin-like protein 1"	"Clul1"	41828000	53137000	39590000	44851666.6666667	41828000	3.81192919658343	0.000662295272418243
1222.5717	"Q922B2"	"Aspartate--tRNA ligase, cytoplasmic"	"Dars"	13793000	5322200	10520000	9878400	10520000	2.0477538650508	0.0540246546002599
1100.6077	"Q9JHU4"	"Cytoplasmic dynein 1 heavy chain 1"	"Dync1h1"	8627200	7024000	11203000	8951400	8627200	1.74293869152592	0.106653042608462
1424.7082	"Q00915"	"Retinol-binding protein 1"	"Rbp1"	11591000	52991000	65179000	43253666.6666667	52991000	3.09286150208301	0.0057004044503655
762.39458	"Q99PT1"	"Rho GDP-dissociation inhibitor 1"	"Arhgdia"	3241000	28245000	48693000	26726333.3333333	28245000	3.58434930499632	0.00441216911053362
1415.649	"P11438"	"Lysosome-associated membrane glycoprotein 1"	"Lamp1"	108610000	54760000	65536000	76302000	65536000	3.58129015752998	0.00170029750572998
3284.6023	"P29699"	"Alpha-2-HS-glycoprotein"	"Ahsg"	114550000	39277000	121500000	91775666.6666667	114550000	4.29909845691281	0.00123979268855365
1550.6519	"O08638"	"Myosin-11"	"Myh11"	17255000	17235000	10474000	14988000	17235000	1.95736095382601	0.0635083633687332
1465.6209	"P56565"	"Protein S100-A1"	"S100a1"	11693000	7945800	3411900	7683566.66666667	7945800	1.99570058264399	0.0568067111537779
1364.6149	"Q8K411"	"Presequence protease, mitochondrial"	"Pitrm1"	6221600	2884100	7025700	5377133.33333333	6221600	1.71316948534391	0.102534254352887
2386.1872	"Q91VI7"	"Ribonuclease inhibitor"	"Rnh1"	58939000	18512000	12880000	30110333.3333333	18512000	1.64798415272272	0.129387523183632
1999.0302	"P22599"	"Alpha-1-antitrypsin 1-2"	"Serpina1b"	91877000	191090000	147170000	143379000	147170000	1.89849233398955	0.066971435561713
2234.1504	"P61982"	"14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed"	"Ywhag"	275370000	71950000	106740000	151353333.333333	106740000	1.61539224182954	0.141083406025385
1564.6675	"Q8VDD5"	"Myosin-9"	"Myh9"	18241000	12297000	18762000	16433333.3333333	18241000	2.65301875405136	0.0130991500771134
779.37013	"P26443"	"Glutamate dehydrogenase 1, mitochondrial;Coiled-coil domain-containing protein 182"	"Glud1;Ccdc182"	14163000	11473000	26921000	17519000	14163000	2.26703051894837	0.0319664118012629
1049.5029	"Q9CQI6"	"Coactosin-like protein"	"Cotl1"	62960000	43915000	82638000	63171000	62960000	3.37764826636153	0.00186413099466152
1350.6303	"Q8C1B7"	"Septin-11"	"Sept11"	0	6912500	10969000	5960500	6912500	1.99646210985778	0.0738570616152316
1598.7788	"P08226"	"Apolipoprotein E"	"Apoe"	27073000	19969000	22795000	23279000	22795000	4.37658402781274	0.000122324992004134
1424.6824	"Q08331"	"Calretinin"	"Calb2"	4792900	5930300	8233000	6318733.33333333	5930300	4.3290830920601	9.26716416051086e-05
893.44945	"Q9DCS9"	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10"	"Ndufb10"	82769000	66307000	76363000	75146333.3333333	76363000	3.88633966094227	0.000900434865025174
